"Site" "ss_data" "size"
"546" "Pasi_Gusung_North_nonreserve2" "0" -4.3
"547" "Pasi_Gusung_North_nonreserve2" "0" -4.2
"548" "Pasi_Gusung_North_nonreserve2" "0" -4.1
"549" "Pasi_Gusung_North_nonreserve2" "3467.36850452532" -4
"550" "Pasi_Gusung_North_nonreserve2" "3230.86125802012" -3.9
"551" "Pasi_Gusung_North_nonreserve2" "3016.15905317353" -3.8
"552" "Pasi_Gusung_North_nonreserve2" "2820.8746486526" -3.7
"553" "Pasi_Gusung_North_nonreserve2" "2642.70458230419" -3.6
"554" "Pasi_Gusung_North_nonreserve2" "2479.41778487407" -3.5
"555" "Pasi_Gusung_North_nonreserve2" "2328.84824234821" -3.4
"556" "Pasi_Gusung_North_nonreserve2" "2188.89327508759" -3.3
"557" "Pasi_Gusung_North_nonreserve2" "2057.51941745907" -3.2
"558" "Pasi_Gusung_North_nonreserve2" "1932.77812672487" -3.1
"559" "Pasi_Gusung_North_nonreserve2" "1812.83345511522" -3
"560" "Pasi_Gusung_North_nonreserve2" "1696.00318137092" -2.9
"561" "Pasi_Gusung_North_nonreserve2" "1580.81351934988" -2.8
"562" "Pasi_Gusung_North_nonreserve2" "1466.06527869336" -2.7
"563" "Pasi_Gusung_North_nonreserve2" "1350.90629986195" -2.6
"564" "Pasi_Gusung_North_nonreserve2" "1234.9014644806" -2.5
"565" "Pasi_Gusung_North_nonreserve2" "1118.0882956426" -2.4
"566" "Pasi_Gusung_North_nonreserve2" "1001.0041502047" -2.3
"567" "Pasi_Gusung_North_nonreserve2" "884.671446470611" -2.2
"568" "Pasi_Gusung_North_nonreserve2" "770.531211313495" -2.1
"569" "Pasi_Gusung_North_nonreserve2" "660.322694210389" -2
"570" "Pasi_Gusung_North_nonreserve2" "555.916969412633" -1.9
"571" "Pasi_Gusung_North_nonreserve2" "459.123187836806" -1.8
"572" "Pasi_Gusung_North_nonreserve2" "371.494486292353" -1.7
