"Site" "refs" "size"
"7698" "Pasi_Gusung_North_nonreserve3" "1" -6.7
"7699" "Pasi_Gusung_North_nonreserve3" "1" -6.6
"7700" "Pasi_Gusung_North_nonreserve3" "1" -6.5
"7701" "Pasi_Gusung_North_nonreserve3" "1" -6.4
"7702" "Pasi_Gusung_North_nonreserve3" "1" -6.3
"7703" "Pasi_Gusung_North_nonreserve3" "1" -6.2
"7704" "Pasi_Gusung_North_nonreserve3" "1" -6.1
"7705" "Pasi_Gusung_North_nonreserve3" "1" -6
"7706" "Pasi_Gusung_North_nonreserve3" "1" -5.9
"7707" "Pasi_Gusung_North_nonreserve3" "1" -5.8
"7708" "Pasi_Gusung_North_nonreserve3" "1" -5.7
"7709" "Pasi_Gusung_North_nonreserve3" "1" -5.6
"7710" "Pasi_Gusung_North_nonreserve3" "1" -5.5
"7711" "Pasi_Gusung_North_nonreserve3" "1" -5.4
"7712" "Pasi_Gusung_North_nonreserve3" "1" -5.3
"7713" "Pasi_Gusung_North_nonreserve3" "1" -5.2
"7714" "Pasi_Gusung_North_nonreserve3" "1" -5.1
"7715" "Pasi_Gusung_North_nonreserve3" "1" -5
"7716" "Pasi_Gusung_North_nonreserve3" "1" -4.9
"7717" "Pasi_Gusung_North_nonreserve3" "1" -4.8
"7718" "Pasi_Gusung_North_nonreserve3" "1" -4.7
"7719" "Pasi_Gusung_North_nonreserve3" "1" -4.6
"7720" "Pasi_Gusung_North_nonreserve3" "1" -4.5
"7721" "Pasi_Gusung_North_nonreserve3" "1" -4.4
"7722" "Pasi_Gusung_North_nonreserve3" "1" -4.3
"7723" "Pasi_Gusung_North_nonreserve3" "1" -4.2
"7724" "Pasi_Gusung_North_nonreserve3" "1" -4.1
"7725" "Pasi_Gusung_North_nonreserve3" "1" -4
"7726" "Pasi_Gusung_North_nonreserve3" "1" -3.9
"7727" "Pasi_Gusung_North_nonreserve3" "1" -3.8
"7728" "Pasi_Gusung_North_nonreserve3" "1" -3.7
"7729" "Pasi_Gusung_North_nonreserve3" "1" -3.6
"7730" "Pasi_Gusung_North_nonreserve3" "1" -3.5
"7731" "Pasi_Gusung_North_nonreserve3" "1" -3.4
"7732" "Pasi_Gusung_North_nonreserve3" "1" -3.3
"7733" "Pasi_Gusung_North_nonreserve3" "1" -3.2
"7734" "Pasi_Gusung_North_nonreserve3" "1" -3.1
"7735" "Pasi_Gusung_North_nonreserve3" "1" -3
"7736" "Pasi_Gusung_North_nonreserve3" "1" -2.9
"7737" "Pasi_Gusung_North_nonreserve3" "1" -2.8
"7738" "Pasi_Gusung_North_nonreserve3" "1" -2.7
"7739" "Pasi_Gusung_North_nonreserve3" "1" -2.6
"7740" "Pasi_Gusung_North_nonreserve3" "1" -2.5
"7741" "Pasi_Gusung_North_nonreserve3" "1" -2.4
"7742" "Pasi_Gusung_North_nonreserve3" "1" -2.3
"7743" "Pasi_Gusung_North_nonreserve3" "1" -2.2
"7744" "Pasi_Gusung_North_nonreserve3" "1" -2.1
"7745" "Pasi_Gusung_North_nonreserve3" "1" -2
"7746" "Pasi_Gusung_North_nonreserve3" "1" -1.9
"7747" "Pasi_Gusung_North_nonreserve3" "1" -1.8
"7748" "Pasi_Gusung_North_nonreserve3" "1" -1.7
"7749" "Pasi_Gusung_North_nonreserve3" "1" -1.6
"7750" "Pasi_Gusung_North_nonreserve3" "0.81625" -1.5
"7751" "Pasi_Gusung_North_nonreserve3" "0.760215291561" -1.4
"7752" "Pasi_Gusung_North_nonreserve3" "0.687808857761223" -1.3
"7753" "Pasi_Gusung_North_nonreserve3" "0.598124455636698" -1.2
"7754" "Pasi_Gusung_North_nonreserve3" "0.493848497919032" -1.1
"7755" "Pasi_Gusung_North_nonreserve3" "0.382516531589012" -1
"7756" "Pasi_Gusung_North_nonreserve3" "0.275368228659023" -0.899999999999999
"7757" "Pasi_Gusung_North_nonreserve3" "0.183382053659266" -0.799999999999999
"7758" "Pasi_Gusung_North_nonreserve3" "0.113005387543465" -0.699999999999999
"7759" "Pasi_Gusung_North_nonreserve3" "0.064739827197692" -0.6
"7760" "Pasi_Gusung_North_nonreserve3" "0.0348705758161689" -0.5
"7761" "Pasi_Gusung_North_nonreserve3" "0.0181965063664699" -0.399999999999999
"7762" "Pasi_Gusung_North_nonreserve3" "0.00996565474422095" -0.299999999999999
"7763" "Pasi_Gusung_North_nonreserve3" "0.00664573810309999" -0.199999999999999
"7764" "Pasi_Gusung_North_nonreserve3" "0.00593644606912458" -0.0999999999999996
"7765" "Pasi_Gusung_North_nonreserve3" "0.00648272367993041" 0
"7766" "Pasi_Gusung_North_nonreserve3" "0.00755534819600712" 0.100000000000001
"7767" "Pasi_Gusung_North_nonreserve3" "0.00879971992945949" 0.200000000000001
"7768" "Pasi_Gusung_North_nonreserve3" "0.0100678181837994" 0.300000000000001
"7769" "Pasi_Gusung_North_nonreserve3" "0.0113169203168099" 0.4
"7770" "Pasi_Gusung_North_nonreserve3" "0.0125533520977632" 0.5
"7771" "Pasi_Gusung_North_nonreserve3" "0.441113340686199" 0.600000000000001
"7772" "Pasi_Gusung_North_nonreserve3" "0.262311296984779" 0.700000000000001
"7773" "Pasi_Gusung_North_nonreserve3" "0.143219818350331" 0.800000000000001
"7774" "Pasi_Gusung_North_nonreserve3" "0.0790127577530878" 0.9
"7775" "Pasi_Gusung_North_nonreserve3" "0.0488036438494417" 1
"7776" "Pasi_Gusung_North_nonreserve3" "0.0360598097926417" 1.1
"7777" "Pasi_Gusung_North_nonreserve3" "0.0315497927524657" 1.2
"7778" "Pasi_Gusung_North_nonreserve3" "0.0307826290838304" 1.3
"7779" "Pasi_Gusung_North_nonreserve3" "0.0316828546906772" 1.4
"7780" "Pasi_Gusung_North_nonreserve3" "0.323685333428585" 1.5
"7781" "Pasi_Gusung_North_nonreserve3" "0.197657971078215" 1.6
"7782" "Pasi_Gusung_North_nonreserve3" "0.122810674109196" 1.7
"7783" "Pasi_Gusung_North_nonreserve3" "0.0828677413963643" 1.8
"7784" "Pasi_Gusung_North_nonreserve3" "0.0624253106726165" 1.9
"7785" "Pasi_Gusung_North_nonreserve3" "0.485824871890495" 2
"7786" "Pasi_Gusung_North_nonreserve3" "0.350909629010997" 2.1
"7787" "Pasi_Gusung_North_nonreserve3" "0.247136316677593" 2.2
"7788" "Pasi_Gusung_North_nonreserve3" "0.174573861811746" 2.3
"7789" "Pasi_Gusung_North_nonreserve3" "0.171571131576346" 2.4
"7790" "Pasi_Gusung_North_nonreserve3" "0.12541810038524" 2.5
"7791" "Pasi_Gusung_North_nonreserve3" "0.0921668986324183" 2.6
"7792" "Pasi_Gusung_North_nonreserve3" "0.392265464192647" 2.7
"7793" "Pasi_Gusung_North_nonreserve3" "0.322981720872179" 2.8
"7794" "Pasi_Gusung_North_nonreserve3" "1" 2.9
"7795" "Pasi_Gusung_North_nonreserve3" "1" 3
"7796" "Pasi_Gusung_North_nonreserve3" "1" 3.1
"7797" "Pasi_Gusung_North_nonreserve3" "1" 3.2
"7798" "Pasi_Gusung_North_nonreserve3" "1" 3.3
"7799" "Pasi_Gusung_North_nonreserve3" "1" 3.4
"7800" "Pasi_Gusung_North_nonreserve3" "0.219049670285169" 3.5
"7801" "Pasi_Gusung_North_reserve2" "1" -12
"7802" "Pasi_Gusung_North_reserve2" "1" -11.9
"7803" "Pasi_Gusung_North_reserve2" "1" -11.8
"7804" "Pasi_Gusung_North_reserve2" "1" -11.7
"7805" "Pasi_Gusung_North_reserve2" "1" -11.6
"7806" "Pasi_Gusung_North_reserve2" "1" -11.5
"7807" "Pasi_Gusung_North_reserve2" "1" -11.4
"7808" "Pasi_Gusung_North_reserve2" "1" -11.3
"7809" "Pasi_Gusung_North_reserve2" "1" -11.2
"7810" "Pasi_Gusung_North_reserve2" "1" -11.1
"7811" "Pasi_Gusung_North_reserve2" "1" -11
"7812" "Pasi_Gusung_North_reserve2" "1" -10.9
"7813" "Pasi_Gusung_North_reserve2" "1" -10.8
"7814" "Pasi_Gusung_North_reserve2" "1" -10.7
"7815" "Pasi_Gusung_North_reserve2" "1" -10.6
"7816" "Pasi_Gusung_North_reserve2" "1" -10.5
"7817" "Pasi_Gusung_North_reserve2" "1" -10.4
"7818" "Pasi_Gusung_North_reserve2" "1" -10.3
"7819" "Pasi_Gusung_North_reserve2" "1" -10.2
"7820" "Pasi_Gusung_North_reserve2" "1" -10.1
"7821" "Pasi_Gusung_North_reserve2" "1" -10
"7822" "Pasi_Gusung_North_reserve2" "1" -9.9
"7823" "Pasi_Gusung_North_reserve2" "1" -9.8
"7824" "Pasi_Gusung_North_reserve2" "1" -9.7
"7825" "Pasi_Gusung_North_reserve2" "1" -9.6
"7826" "Pasi_Gusung_North_reserve2" "1" -9.5
"7827" "Pasi_Gusung_North_reserve2" "1" -9.4
"7828" "Pasi_Gusung_North_reserve2" "1" -9.3
"7829" "Pasi_Gusung_North_reserve2" "1" -9.2
"7830" "Pasi_Gusung_North_reserve2" "1" -9.1
"7831" "Pasi_Gusung_North_reserve2" "1" -9
"7832" "Pasi_Gusung_North_reserve2" "1" -8.9
"7833" "Pasi_Gusung_North_reserve2" "1" -8.8
"7834" "Pasi_Gusung_North_reserve2" "1" -8.7
"7835" "Pasi_Gusung_North_reserve2" "1" -8.6
"7836" "Pasi_Gusung_North_reserve2" "1" -8.5
"7837" "Pasi_Gusung_North_reserve2" "1" -8.4
"7838" "Pasi_Gusung_North_reserve2" "1" -8.3
"7839" "Pasi_Gusung_North_reserve2" "1" -8.2
"7840" "Pasi_Gusung_North_reserve2" "1" -8.1
"7841" "Pasi_Gusung_North_reserve2" "1" -8
"7842" "Pasi_Gusung_North_reserve2" "1" -7.9
"7843" "Pasi_Gusung_North_reserve2" "1" -7.8
"7844" "Pasi_Gusung_North_reserve2" "1" -7.7
"7845" "Pasi_Gusung_North_reserve2" "1" -7.6
"7846" "Pasi_Gusung_North_reserve2" "1" -7.5
"7847" "Pasi_Gusung_North_reserve2" "1" -7.4
"7848" "Pasi_Gusung_North_reserve2" "1" -7.3
"7849" "Pasi_Gusung_North_reserve2" "1" -7.2
"7850" "Pasi_Gusung_North_reserve2" "1" -7.1
"7851" "Pasi_Gusung_North_reserve2" "1" -7
"7852" "Pasi_Gusung_North_reserve2" "1" -6.9
"7853" "Pasi_Gusung_North_reserve2" "1" -6.8
"7854" "Pasi_Gusung_North_reserve2" "1" -6.7
"7855" "Pasi_Gusung_North_reserve2" "1" -6.6
"7856" "Pasi_Gusung_North_reserve2" "1" -6.5
"7857" "Pasi_Gusung_North_reserve2" "1" -6.4
"7858" "Pasi_Gusung_North_reserve2" "1" -6.3
"7859" "Pasi_Gusung_North_reserve2" "1" -6.2
"7860" "Pasi_Gusung_North_reserve2" "1" -6.1
"7861" "Pasi_Gusung_North_reserve2" "1" -6
"7862" "Pasi_Gusung_North_reserve2" "1" -5.9
"7863" "Pasi_Gusung_North_reserve2" "1" -5.8
"7864" "Pasi_Gusung_North_reserve2" "1" -5.7
"7865" "Pasi_Gusung_North_reserve2" "1" -5.6
"7866" "Pasi_Gusung_North_reserve2" "1" -5.5
"7867" "Pasi_Gusung_North_reserve2" "1" -5.4
"7868" "Pasi_Gusung_North_reserve2" "1" -5.3
"7869" "Pasi_Gusung_North_reserve2" "1" -5.2
"7870" "Pasi_Gusung_North_reserve2" "1" -5.1
"7871" "Pasi_Gusung_North_reserve2" "1" -5
"7872" "Pasi_Gusung_North_reserve2" "1" -4.9
"7873" "Pasi_Gusung_North_reserve2" "1" -4.8
"7874" "Pasi_Gusung_North_reserve2" "1" -4.7
"7875" "Pasi_Gusung_North_reserve2" "1" -4.6
"7876" "Pasi_Gusung_North_reserve2" "1" -4.5
"7877" "Pasi_Gusung_North_reserve2" "1" -4.4
"7878" "Pasi_Gusung_North_reserve2" "1" -4.3
"7879" "Pasi_Gusung_North_reserve2" "1" -4.2
"7880" "Pasi_Gusung_North_reserve2" "1" -4.1
"7881" "Pasi_Gusung_North_reserve2" "1" -4
"7882" "Pasi_Gusung_North_reserve2" "1" -3.9
"7883" "Pasi_Gusung_North_reserve2" "1" -3.8
"7884" "Pasi_Gusung_North_reserve2" "1" -3.7
"7885" "Pasi_Gusung_North_reserve2" "1" -3.6
"7886" "Pasi_Gusung_North_reserve2" "1" -3.5
"7887" "Pasi_Gusung_North_reserve2" "1" -3.4
"7888" "Pasi_Gusung_North_reserve2" "1" -3.3
"7889" "Pasi_Gusung_North_reserve2" "1" -3.2
"7890" "Pasi_Gusung_North_reserve2" "1" -3.1
"7891" "Pasi_Gusung_North_reserve2" "1" -3
"7892" "Pasi_Gusung_North_reserve2" "1" -2.9
"7893" "Pasi_Gusung_North_reserve2" "1" -2.8
"7894" "Pasi_Gusung_North_reserve2" "1" -2.7
"7895" "Pasi_Gusung_North_reserve2" "1" -2.6
"7896" "Pasi_Gusung_North_reserve2" "1" -2.5
"7897" "Pasi_Gusung_North_reserve2" "1" -2.4
"7898" "Pasi_Gusung_North_reserve2" "1" -2.3
"7899" "Pasi_Gusung_North_reserve2" "1" -2.2
"7900" "Pasi_Gusung_North_reserve2" "1" -2.1
"7901" "Pasi_Gusung_North_reserve2" "1" -2
"7902" "Pasi_Gusung_North_reserve2" "1" -1.9
"7903" "Pasi_Gusung_North_reserve2" "1" -1.8
"7904" "Pasi_Gusung_North_reserve2" "1" -1.7
"7905" "Pasi_Gusung_North_reserve2" "1" -1.6
"7906" "Pasi_Gusung_North_reserve2" "0.8375" -1.5
"7907" "Pasi_Gusung_North_reserve2" "0.774638620766433" -1.4
"7908" "Pasi_Gusung_North_reserve2" "0.689388364690153" -1.3
"7909" "Pasi_Gusung_North_reserve2" "0.580731502559797" -1.2
"7910" "Pasi_Gusung_North_reserve2" "0.454711879820011" -1.1
"7911" "Pasi_Gusung_North_reserve2" "0.325741917051829" -1
"7912" "Pasi_Gusung_North_reserve2" "0.211557659436988" -0.899999999999999
"7913" "Pasi_Gusung_North_reserve2" "0.124376275430349" -0.799999999999999
"7914" "Pasi_Gusung_North_reserve2" "0.0663716405995856" -0.699999999999999
"7915" "Pasi_Gusung_North_reserve2" "0.0322802453115387" -0.6
"7916" "Pasi_Gusung_North_reserve2" "0.0145135279864073" -0.5
"7917" "Pasi_Gusung_North_reserve2" "0.00651237325918974" -0.399999999999999
"7918" "Pasi_Gusung_North_reserve2" "0.00376681514971278" -0.299999999999999
"7919" "Pasi_Gusung_North_reserve2" "0.00358171005337393" -0.199999999999999
"7920" "Pasi_Gusung_North_reserve2" "0.00450596600388398" -0.0999999999999996
"7921" "Pasi_Gusung_North_reserve2" "0.00583004855488845" 0
"7922" "Pasi_Gusung_North_reserve2" "0.00724558640182216" 0.100000000000001
"7923" "Pasi_Gusung_North_reserve2" "0.00864412804645542" 0.200000000000001
"7924" "Pasi_Gusung_North_reserve2" "0.0100087603611533" 0.300000000000001
"7925" "Pasi_Gusung_North_reserve2" "0.0113600843944628" 0.4
"7926" "Pasi_Gusung_North_reserve2" "0.0127311853972476" 0.5
"7927" "Pasi_Gusung_North_reserve2" "0.267875518447005" 0.600000000000001
"7928" "Pasi_Gusung_North_reserve2" "0.136667898046034" 0.700000000000001
"7929" "Pasi_Gusung_North_reserve2" "0.070726015460258" 0.800000000000001
"7930" "Pasi_Gusung_North_reserve2" "0.0423393888957356" 0.9
"7931" "Pasi_Gusung_North_reserve2" "0.0315891572163749" 1
"7932" "Pasi_Gusung_North_reserve2" "0.0284533486420857" 1.1
"7933" "Pasi_Gusung_North_reserve2" "0.0285106338390514" 1.2
"7934" "Pasi_Gusung_North_reserve2" "0.0298898749097999" 1.3
"7935" "Pasi_Gusung_North_reserve2" "0.0317887138225416" 1.4
"7936" "Pasi_Gusung_North_reserve2" "0.291176680436617" 1.5
"7937" "Pasi_Gusung_North_reserve2" "0.173505914128654" 1.6
"7938" "Pasi_Gusung_North_reserve2" "0.108062871027956" 1.7
"7939" "Pasi_Gusung_North_reserve2" "0.0747155262053165" 1.8
"7940" "Pasi_Gusung_North_reserve2" "0.0580348831658261" 1.9
"7941" "Pasi_Gusung_North_reserve2" "0.609012023132615" 2
"7942" "Pasi_Gusung_North_reserve2" "0.475729797677853" 2.1
"7943" "Pasi_Gusung_North_reserve2" "0.359972723852377" 2.2
"7944" "Pasi_Gusung_North_reserve2" "0.270182549548448" 2.3
"7945" "Pasi_Gusung_North_reserve2" "0.259841970180247" 2.4
"7946" "Pasi_Gusung_North_reserve2" "0.201542290911772" 2.5
"7947" "Pasi_Gusung_North_reserve2" "0.158180775408129" 2.6
"7948" "Pasi_Gusung_North_reserve2" "0.257533821609166" 2.7
"7949" "Pasi_Gusung_North_reserve2" "0.214140162420733" 2.8
"7950" "Pasi_Gusung_North_reserve2" "1" 2.9
"7951" "Pasi_Gusung_North_reserve2" "1" 3
"7952" "Pasi_Gusung_North_reserve2" "1" 3.1
"7953" "Pasi_Gusung_North_reserve2" "1" 3.2
"7954" "Pasi_Gusung_North_reserve2" "1" 3.3
"7955" "Pasi_Gusung_North_reserve2" "1" 3.4
"7956" "Pasi_Gusung_North_reserve2" "1" 3.5
"7957" "Pasi_Gusung_North_reserve3" "1" -12
"7958" "Pasi_Gusung_North_reserve3" "1" -11.9
"7959" "Pasi_Gusung_North_reserve3" "1" -11.8
"7960" "Pasi_Gusung_North_reserve3" "1" -11.7
"7961" "Pasi_Gusung_North_reserve3" "1" -11.6
"7962" "Pasi_Gusung_North_reserve3" "1" -11.5
"7963" "Pasi_Gusung_North_reserve3" "1" -11.4
"7964" "Pasi_Gusung_North_reserve3" "1" -11.3
"7965" "Pasi_Gusung_North_reserve3" "1" -11.2
"7966" "Pasi_Gusung_North_reserve3" "1" -11.1
"7967" "Pasi_Gusung_North_reserve3" "1" -11
"7968" "Pasi_Gusung_North_reserve3" "1" -10.9
"7969" "Pasi_Gusung_North_reserve3" "1" -10.8
"7970" "Pasi_Gusung_North_reserve3" "1" -10.7
"7971" "Pasi_Gusung_North_reserve3" "1" -10.6
"7972" "Pasi_Gusung_North_reserve3" "1" -10.5
"7973" "Pasi_Gusung_North_reserve3" "1" -10.4
"7974" "Pasi_Gusung_North_reserve3" "1" -10.3
"7975" "Pasi_Gusung_North_reserve3" "1" -10.2
"7976" "Pasi_Gusung_North_reserve3" "1" -10.1
"7977" "Pasi_Gusung_North_reserve3" "1" -10
"7978" "Pasi_Gusung_North_reserve3" "1" -9.9
"7979" "Pasi_Gusung_North_reserve3" "1" -9.8
"7980" "Pasi_Gusung_North_reserve3" "1" -9.7
"7981" "Pasi_Gusung_North_reserve3" "1" -9.6
"7982" "Pasi_Gusung_North_reserve3" "1" -9.5
"7983" "Pasi_Gusung_North_reserve3" "1" -9.4
"7984" "Pasi_Gusung_North_reserve3" "1" -9.3
"7985" "Pasi_Gusung_North_reserve3" "1" -9.2
"7986" "Pasi_Gusung_North_reserve3" "1" -9.1
"7987" "Pasi_Gusung_North_reserve3" "1" -9
"7988" "Pasi_Gusung_North_reserve3" "1" -8.9
"7989" "Pasi_Gusung_North_reserve3" "1" -8.8
"7990" "Pasi_Gusung_North_reserve3" "1" -8.7
"7991" "Pasi_Gusung_North_reserve3" "1" -8.6
"7992" "Pasi_Gusung_North_reserve3" "1" -8.5
"7993" "Pasi_Gusung_North_reserve3" "1" -8.4
"7994" "Pasi_Gusung_North_reserve3" "1" -8.3
"7995" "Pasi_Gusung_North_reserve3" "1" -8.2
"7996" "Pasi_Gusung_North_reserve3" "1" -8.1
"7997" "Pasi_Gusung_North_reserve3" "1" -8
"7998" "Pasi_Gusung_North_reserve3" "1" -7.9
"7999" "Pasi_Gusung_North_reserve3" "1" -7.8
"8000" "Pasi_Gusung_North_reserve3" "1" -7.7
"8001" "Pasi_Gusung_North_reserve3" "1" -7.6
"8002" "Pasi_Gusung_North_reserve3" "1" -7.5
"8003" "Pasi_Gusung_North_reserve3" "1" -7.4
"8004" "Pasi_Gusung_North_reserve3" "1" -7.3
"8005" "Pasi_Gusung_North_reserve3" "1" -7.2
"8006" "Pasi_Gusung_North_reserve3" "1" -7.1
"8007" "Pasi_Gusung_North_reserve3" "1" -7
"8008" "Pasi_Gusung_North_reserve3" "1" -6.9
"8009" "Pasi_Gusung_North_reserve3" "1" -6.8
"8010" "Pasi_Gusung_North_reserve3" "1" -6.7
"8011" "Pasi_Gusung_North_reserve3" "1" -6.6
"8012" "Pasi_Gusung_North_reserve3" "1" -6.5
"8013" "Pasi_Gusung_North_reserve3" "1" -6.4
"8014" "Pasi_Gusung_North_reserve3" "1" -6.3
"8015" "Pasi_Gusung_North_reserve3" "1" -6.2
"8016" "Pasi_Gusung_North_reserve3" "1" -6.1
"8017" "Pasi_Gusung_North_reserve3" "1" -6
"8018" "Pasi_Gusung_North_reserve3" "1" -5.9
"8019" "Pasi_Gusung_North_reserve3" "1" -5.8
"8020" "Pasi_Gusung_North_reserve3" "1" -5.7
"8021" "Pasi_Gusung_North_reserve3" "1" -5.6
"8022" "Pasi_Gusung_North_reserve3" "1" -5.5
"8023" "Pasi_Gusung_North_reserve3" "1" -5.4
"8024" "Pasi_Gusung_North_reserve3" "1" -5.3
"8025" "Pasi_Gusung_North_reserve3" "1" -5.2
"8026" "Pasi_Gusung_North_reserve3" "1" -5.1
"8027" "Pasi_Gusung_North_reserve3" "1" -5
"8028" "Pasi_Gusung_North_reserve3" "1" -4.9
"8029" "Pasi_Gusung_North_reserve3" "1" -4.8
"8030" "Pasi_Gusung_North_reserve3" "1" -4.7
"8031" "Pasi_Gusung_North_reserve3" "1" -4.6
"8032" "Pasi_Gusung_North_reserve3" "1" -4.5
"8033" "Pasi_Gusung_North_reserve3" "1" -4.4
"8034" "Pasi_Gusung_North_reserve3" "1" -4.3
"8035" "Pasi_Gusung_North_reserve3" "1" -4.2
"8036" "Pasi_Gusung_North_reserve3" "1" -4.1
"8037" "Pasi_Gusung_North_reserve3" "1" -4
"8038" "Pasi_Gusung_North_reserve3" "1" -3.9
"8039" "Pasi_Gusung_North_reserve3" "1" -3.8
"8040" "Pasi_Gusung_North_reserve3" "1" -3.7
"8041" "Pasi_Gusung_North_reserve3" "1" -3.6
"8042" "Pasi_Gusung_North_reserve3" "1" -3.5
"8043" "Pasi_Gusung_North_reserve3" "1" -3.4
"8044" "Pasi_Gusung_North_reserve3" "1" -3.3
"8045" "Pasi_Gusung_North_reserve3" "1" -3.2
"8046" "Pasi_Gusung_North_reserve3" "1" -3.1
"8047" "Pasi_Gusung_North_reserve3" "1" -3
"8048" "Pasi_Gusung_North_reserve3" "1" -2.9
"8049" "Pasi_Gusung_North_reserve3" "1" -2.8
"8050" "Pasi_Gusung_North_reserve3" "1" -2.7
"8051" "Pasi_Gusung_North_reserve3" "1" -2.6
"8052" "Pasi_Gusung_North_reserve3" "1" -2.5
"8053" "Pasi_Gusung_North_reserve3" "1" -2.4
"8054" "Pasi_Gusung_North_reserve3" "1" -2.3
"8055" "Pasi_Gusung_North_reserve3" "1" -2.2
"8056" "Pasi_Gusung_North_reserve3" "1" -2.1
"8057" "Pasi_Gusung_North_reserve3" "1" -2
"8058" "Pasi_Gusung_North_reserve3" "1" -1.9
"8059" "Pasi_Gusung_North_reserve3" "1" -1.8
"8060" "Pasi_Gusung_North_reserve3" "1" -1.7
"8061" "Pasi_Gusung_North_reserve3" "1" -1.6
"8062" "Pasi_Gusung_North_reserve3" "0.6875" -1.5
"8063" "Pasi_Gusung_North_reserve3" "0.556837981843864" -1.4
"8064" "Pasi_Gusung_North_reserve3" "0.407422227772497" -1.3
"8065" "Pasi_Gusung_North_reserve3" "0.263695191157308" -1.2
"8066" "Pasi_Gusung_North_reserve3" "0.149080094403563" -1.1
"8067" "Pasi_Gusung_North_reserve3" "0.0724512969980171" -1
"8068" "Pasi_Gusung_North_reserve3" "0.0285350837084365" -0.899999999999999
"8069" "Pasi_Gusung_North_reserve3" "0.00673105472610991" -0.799999999999999
"8070" "Pasi_Gusung_North_reserve3" "0" -0.699999999999999
"8071" "Pasi_Gusung_North_reserve3" "0" -0.6
"8072" "Pasi_Gusung_North_reserve3" "0" -0.5
"8073" "Pasi_Gusung_North_reserve3" "0" -0.399999999999999
"8074" "Pasi_Gusung_North_reserve3" "0" -0.299999999999999
"8075" "Pasi_Gusung_North_reserve3" "0" -0.199999999999999
"8076" "Pasi_Gusung_North_reserve3" "0" -0.0999999999999996
"8077" "Pasi_Gusung_North_reserve3" "0" 0
"8078" "Pasi_Gusung_North_reserve3" "0" 0.100000000000001
"8079" "Pasi_Gusung_North_reserve3" "0.00379287208285939" 0.200000000000001
"8080" "Pasi_Gusung_North_reserve3" "0.00639249852783463" 0.300000000000001
"8081" "Pasi_Gusung_North_reserve3" "0.00811373630308798" 0.4
"8082" "Pasi_Gusung_North_reserve3" "0.0095453453316644" 0.5
"8083" "Pasi_Gusung_North_reserve3" "0.356559288515938" 0.600000000000001
"8084" "Pasi_Gusung_North_reserve3" "0.16971482385131" 0.700000000000001
"8085" "Pasi_Gusung_North_reserve3" "0.0768247505868669" 0.800000000000001
"8086" "Pasi_Gusung_North_reserve3" "0.0396706052880105" 0.9
"8087" "Pasi_Gusung_North_reserve3" "0.0265806254019151" 1
"8088" "Pasi_Gusung_North_reserve3" "0.0226781706589813" 1.1
"8089" "Pasi_Gusung_North_reserve3" "0.0221033568343443" 1.2
"8090" "Pasi_Gusung_North_reserve3" "0.0226582686668483" 1.3
"8091" "Pasi_Gusung_North_reserve3" "0.0235093830272011" 1.4
"8092" "Pasi_Gusung_North_reserve3" "0.39697640250187" 1.5
"8093" "Pasi_Gusung_North_reserve3" "0.233657421100855" 1.6
"8094" "Pasi_Gusung_North_reserve3" "0.135047179201046" 1.7
"8095" "Pasi_Gusung_North_reserve3" "0.0822460091442095" 1.8
"8096" "Pasi_Gusung_North_reserve3" "0.0544988152527939" 1.9
"8097" "Pasi_Gusung_North_reserve3" "0.220864820963077" 2
"8098" "Pasi_Gusung_North_reserve3" "0.147778554043293" 2.1
"8099" "Pasi_Gusung_North_reserve3" "0.101487818373212" 2.2
"8100" "Pasi_Gusung_North_reserve3" "0.0712158833774097" 2.3
"8101" "Pasi_Gusung_North_reserve3" "0.444826965959892" 2.4
"8102" "Pasi_Gusung_North_reserve3" "0.356626992766933" 2.5
"8103" "Pasi_Gusung_North_reserve3" "0.287506158746749" 2.6
"8104" "Pasi_Gusung_North_reserve3" "0.116769082732591" 2.7
"8105" "Pasi_Gusung_North_reserve3" "0.0897558942000528" 2.8
"8106" "Pasi_Gusung_North_reserve3" "1" 2.9
"8107" "Pasi_Gusung_North_reserve3" "1" 3
"8108" "Pasi_Gusung_North_reserve3" "1" 3.1
"8109" "Pasi_Gusung_North_reserve3" "1" 3.2
"8110" "Pasi_Gusung_North_reserve3" "1" 3.3
"8111" "Pasi_Gusung_North_reserve3" "1" 3.4
"8112" "Pasi_Gusung_North_reserve3" "1" 3.5
"8113" "Pasi_Gusung_South_reserve1" "1" -12
"8114" "Pasi_Gusung_South_reserve1" "1" -11.9
"8115" "Pasi_Gusung_South_reserve1" "1" -11.8
"8116" "Pasi_Gusung_South_reserve1" "1" -11.7
"8117" "Pasi_Gusung_South_reserve1" "1" -11.6
"8118" "Pasi_Gusung_South_reserve1" "1" -11.5
"8119" "Pasi_Gusung_South_reserve1" "1" -11.4
"8120" "Pasi_Gusung_South_reserve1" "1" -11.3
"8121" "Pasi_Gusung_South_reserve1" "1" -11.2
"8122" "Pasi_Gusung_South_reserve1" "1" -11.1
"8123" "Pasi_Gusung_South_reserve1" "1" -11
"8124" "Pasi_Gusung_South_reserve1" "1" -10.9
"8125" "Pasi_Gusung_South_reserve1" "1" -10.8
"8126" "Pasi_Gusung_South_reserve1" "1" -10.7
"8127" "Pasi_Gusung_South_reserve1" "1" -10.6
